id,dataset,split,aspect_category,sentiment_polarity,mami_shaming,mami_stereotype,mami_objectification,mami_violence,mis_aggressiveDE,mis_ironicDE,mis_misogynisticCS
ENGN159,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN160,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN161,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN162,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN163,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN165,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN167,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN168,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN169,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN170,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN171,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN172,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN174,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN175,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN176,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN180,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN182,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN183,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN186,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN192,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN194,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN197,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN199,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN200,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN202,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN205,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN206,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN208,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN210,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN213,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN214,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN215,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN216,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN217,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN218,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN219,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN221,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN222,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN223,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN225,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN226,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN227,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN228,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN229,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN230,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN231,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,1
ENGN232,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,1
ENGN233,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN234,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN235,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN236,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN237,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN238,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,1
ENGN239,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN240,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN241,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN242,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN243,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN244,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN245,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN247,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN248,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN249,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN250,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN251,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN252,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN253,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN254,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN255,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN256,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN257,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN258,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN259,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN260,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
